"RUN"	"Protein"	"LogIntensities"	"NumMeasuredFeature"	"MissingPercentage"	"more50missing"	"NumImputedFeature"	"originalRUN"	"GROUP"	"GROUP_ORIGINAL"	"SUBJECT_ORIGINAL"	"SUBJECT_NESTED"	"SUBJECT"
"152"	"sp|P02751|FINC_HUMAN"	15.169158784362	30	0	FALSE	0	"152"	"2"	"Tumor"	"72"	"2.71"	"71"
"153"	"sp|P02751|FINC_HUMAN"	14.485823395004	30	0	FALSE	0	"153"	"2"	"Tumor"	"73"	"2.72"	"72"
"154"	"sp|P02751|FINC_HUMAN"	14.8517922564446	30	0	FALSE	0	"154"	"2"	"Tumor"	"74"	"2.73"	"73"
"155"	"sp|P02751|FINC_HUMAN"	15.9836027228024	30	0	FALSE	0	"155"	"2"	"Tumor"	"75"	"2.74"	"74"
"156"	"sp|P02751|FINC_HUMAN"	15.8573519884507	30	0	FALSE	0	"156"	"2"	"Tumor"	"76"	"2.75"	"75"
"157"	"sp|P02751|FINC_HUMAN"	15.5308290603826	30	0	FALSE	0	"157"	"2"	"Tumor"	"77"	"2.76"	"76"
"158"	"sp|P02751|FINC_HUMAN"	16.8974490668622	30	0	FALSE	0	"158"	"2"	"Tumor"	"78"	"2.77"	"77"
"159"	"sp|P02751|FINC_HUMAN"	15.324639991874	30	0	FALSE	0	"159"	"2"	"Tumor"	"79"	"2.78"	"78"
"160"	"sp|P02751|FINC_HUMAN"	15.8088363543024	30	0	FALSE	0	"160"	"2"	"Tumor"	"80"	"2.79"	"79"
"161"	"sp|P02751|FINC_HUMAN"	15.7143681442571	30	0	FALSE	0	"161"	"2"	"Tumor"	"81"	"2.80"	"80"
"162"	"sp|P02751|FINC_HUMAN"	16.6517775694969	30	0	FALSE	0	"162"	"2"	"Tumor"	"82"	"2.81"	"81"
"1"	"sp|P04083|ANXA1_HUMAN"	14.4070227284871	12	0	FALSE	0	"1"	"1"	"Normal"	"1"	"1.1"	"1"
"2"	"sp|P04083|ANXA1_HUMAN"	14.8203043444546	12	0	FALSE	0	"2"	"1"	"Normal"	"2"	"1.2"	"2"
"3"	"sp|P04083|ANXA1_HUMAN"	16.6635006717253	12	0	FALSE	0	"3"	"1"	"Normal"	"3"	"1.3"	"3"
"4"	"sp|P04083|ANXA1_HUMAN"	14.7146571684938	12	0	FALSE	0	"4"	"1"	"Normal"	"4"	"1.4"	"4"
"5"	"sp|P04083|ANXA1_HUMAN"	14.4688864506286	12	0	FALSE	0	"5"	"1"	"Normal"	"5"	"1.5"	"5"
"6"	"sp|P04083|ANXA1_HUMAN"	15.4584528704815	12	0	FALSE	0	"6"	"1"	"Normal"	"6"	"1.6"	"6"
"7"	"sp|P04083|ANXA1_HUMAN"	16.1698356914569	12	0	FALSE	0	"7"	"1"	"Normal"	"7"	"1.7"	"7"
"8"	"sp|P04083|ANXA1_HUMAN"	15.6823760396495	12	0	FALSE	0	"8"	"1"	"Normal"	"8"	"1.8"	"8"
"9"	"sp|P04083|ANXA1_HUMAN"	14.4557512339616	12	0	FALSE	0	"9"	"1"	"Normal"	"9"	"1.9"	"9"
"10"	"sp|P04083|ANXA1_HUMAN"	16.7146195830411	12	0	FALSE	0	"10"	"1"	"Normal"	"10"	"1.10"	"10"
"11"	"sp|P04083|ANXA1_HUMAN"	15.72246712038	12	0	FALSE	0	"11"	"1"	"Normal"	"11"	"1.11"	"11"
"12"	"sp|P04083|ANXA1_HUMAN"	15.1570611088342	12	0	FALSE	0	"12"	"1"	"Normal"	"12"	"1.12"	"12"
"13"	"sp|P04083|ANXA1_HUMAN"	16.6935697950682	12	0	FALSE	0	"13"	"1"	"Normal"	"13"	"1.13"	"13"
"14"	"sp|P04083|ANXA1_HUMAN"	15.8708655742513	12	0	FALSE	0	"14"	"1"	"Normal"	"14"	"1.14"	"14"
"15"	"sp|P04083|ANXA1_HUMAN"	16.9345666186611	12	0	FALSE	0	"15"	"1"	"Normal"	"15"	"1.15"	"15"
"16"	"sp|P04083|ANXA1_HUMAN"	15.4553857769081	12	0	FALSE	0	"16"	"1"	"Normal"	"16"	"1.16"	"16"
"17"	"sp|P04083|ANXA1_HUMAN"	16.0530254114622	12	0	FALSE	0	"17"	"1"	"Normal"	"17"	"1.17"	"17"
"18"	"sp|P04083|ANXA1_HUMAN"	14.4358888441275	12	0	FALSE	0	"18"	"1"	"Normal"	"18"	"1.18"	"18"
"19"	"sp|P04083|ANXA1_HUMAN"	14.5799262630132	12	0	FALSE	0	"19"	"1"	"Normal"	"19"	"1.19"	"19"
"20"	"sp|P04083|ANXA1_HUMAN"	14.4026082554376	12	0	FALSE	0	"20"	"1"	"Normal"	"20"	"1.20"	"20"
"21"	"sp|P04083|ANXA1_HUMAN"	14.7124650735889	12	0	FALSE	0	"21"	"1"	"Normal"	"21"	"1.21"	"21"
"22"	"sp|P04083|ANXA1_HUMAN"	16.3227493323564	12	0	FALSE	0	"22"	"1"	"Normal"	"22"	"1.22"	"22"
"23"	"sp|P04083|ANXA1_HUMAN"	14.1228146074204	12	0	FALSE	0	"23"	"1"	"Normal"	"23"	"1.23"	"23"
"24"	"sp|P04083|ANXA1_HUMAN"	14.4430693109295	12	0	FALSE	0	"24"	"1"	"Normal"	"24"	"1.24"	"24"
"25"	"sp|P04083|ANXA1_HUMAN"	15.1127812545381	12	0	FALSE	0	"25"	"1"	"Normal"	"25"	"1.25"	"25"
"26"	"sp|P04083|ANXA1_HUMAN"	13.7471458690768	12	0	FALSE	0	"26"	"1"	"Normal"	"26"	"1.26"	"26"
"27"	"sp|P04083|ANXA1_HUMAN"	13.9458568672017	12	0	FALSE	0	"27"	"1"	"Normal"	"27"	"1.27"	"27"
"28"	"sp|P04083|ANXA1_HUMAN"	15.1520195073	12	0	FALSE	0	"28"	"1"	"Normal"	"28"	"1.28"	"28"
"29"	"sp|P04083|ANXA1_HUMAN"	13.9070532203491	12	0	FALSE	0	"29"	"1"	"Normal"	"29"	"1.29"	"29"
"30"	"sp|P04083|ANXA1_HUMAN"	13.7844157156343	12	0	FALSE	0	"30"	"1"	"Normal"	"30"	"1.30"	"30"
"31"	"sp|P04083|ANXA1_HUMAN"	13.9362663093721	12	0	FALSE	0	"31"	"1"	"Normal"	"31"	"1.31"	"31"
"32"	"sp|P04083|ANXA1_HUMAN"	15.1097720524882	12	0	FALSE	0	"32"	"1"	"Normal"	"32"	"1.32"	"32"
"33"	"sp|P04083|ANXA1_HUMAN"	15.9627274104225	12	0	FALSE	0	"33"	"1"	"Normal"	"33"	"1.33"	"33"
"34"	"sp|P04083|ANXA1_HUMAN"	14.9708269205676	12	0	FALSE	0	"34"	"1"	"Normal"	"34"	"1.34"	"34"
"35"	"sp|P04083|ANXA1_HUMAN"	15.0377690642164	12	0	FALSE	0	"35"	"1"	"Normal"	"35"	"1.35"	"35"
"36"	"sp|P04083|ANXA1_HUMAN"	16.3747122888341	12	0	FALSE	0	"36"	"1"	"Normal"	"37"	"1.36"	"36"
"37"	"sp|P04083|ANXA1_HUMAN"	15.2556095651054	12	0	FALSE	0	"37"	"1"	"Normal"	"38"	"1.37"	"37"
"38"	"sp|P04083|ANXA1_HUMAN"	16.4788830164047	12	0	FALSE	0	"38"	"1"	"Normal"	"39"	"1.38"	"38"
"39"	"sp|P04083|ANXA1_HUMAN"	15.3753680020566	12	0	FALSE	0	"39"	"1"	"Normal"	"40"	"1.39"	"39"
"40"	"sp|P04083|ANXA1_HUMAN"	14.5771817999076	12	0	FALSE	0	"40"	"1"	"Normal"	"41"	"1.40"	"40"
"41"	"sp|P04083|ANXA1_HUMAN"	14.2343744164997	12	0	FALSE	0	"41"	"1"	"Normal"	"42"	"1.41"	"41"
"42"	"sp|P04083|ANXA1_HUMAN"	15.3217638226269	12	0	FALSE	0	"42"	"1"	"Normal"	"43"	"1.42"	"42"
"43"	"sp|P04083|ANXA1_HUMAN"	14.9310821610132	12	0	FALSE	0	"43"	"1"	"Normal"	"44"	"1.43"	"43"
"44"	"sp|P04083|ANXA1_HUMAN"	14.979395979084	12	0	FALSE	0	"44"	"1"	"Normal"	"45"	"1.44"	"44"
"45"	"sp|P04083|ANXA1_HUMAN"	16.1409488382827	12	0	FALSE	0	"45"	"1"	"Normal"	"46"	"1.45"	"45"
"46"	"sp|P04083|ANXA1_HUMAN"	14.9224075356296	12	0	FALSE	0	"46"	"1"	"Normal"	"47"	"1.46"	"46"
"47"	"sp|P04083|ANXA1_HUMAN"	15.1998929059396	12	0	FALSE	0	"47"	"1"	"Normal"	"48"	"1.47"	"47"
"48"	"sp|P04083|ANXA1_HUMAN"	14.4267853657322	12	0	FALSE	0	"48"	"1"	"Normal"	"49"	"1.48"	"48"
"49"	"sp|P04083|ANXA1_HUMAN"	14.799033101365	12	0	FALSE	0	"49"	"1"	"Normal"	"50"	"1.49"	"49"
"50"	"sp|P04083|ANXA1_HUMAN"	15.373080233498	12	0	FALSE	0	"50"	"1"	"Normal"	"51"	"1.50"	"50"
"51"	"sp|P04083|ANXA1_HUMAN"	14.8668095667458	12	0	FALSE	0	"51"	"1"	"Normal"	"52"	"1.51"	"51"
"52"	"sp|P04083|ANXA1_HUMAN"	15.0285292418765	12	0	FALSE	0	"52"	"1"	"Normal"	"53"	"1.52"	"52"
"53"	"sp|P04083|ANXA1_HUMAN"	13.8801387420113	12	0	FALSE	0	"53"	"1"	"Normal"	"54"	"1.53"	"53"
"54"	"sp|P04083|ANXA1_HUMAN"	15.6841246450242	12	0	FALSE	0	"54"	"1"	"Normal"	"55"	"1.54"	"54"
"55"	"sp|P04083|ANXA1_HUMAN"	15.943716255436	12	0	FALSE	0	"55"	"1"	"Normal"	"56"	"1.55"	"55"
"56"	"sp|P04083|ANXA1_HUMAN"	15.6502992778361	12	0	FALSE	0	"56"	"1"	"Normal"	"57"	"1.56"	"56"
"57"	"sp|P04083|ANXA1_HUMAN"	15.1655767685922	12	0	FALSE	0	"57"	"1"	"Normal"	"58"	"1.57"	"57"
"58"	"sp|P04083|ANXA1_HUMAN"	15.0581978086438	12	0	FALSE	0	"58"	"1"	"Normal"	"59"	"1.58"	"58"
"59"	"sp|P04083|ANXA1_HUMAN"	16.9150461687918	12	0	FALSE	0	"59"	"1"	"Normal"	"60"	"1.59"	"59"
"60"	"sp|P04083|ANXA1_HUMAN"	14.5829308197189	12	0	FALSE	0	"60"	"1"	"Normal"	"61"	"1.60"	"60"
"61"	"sp|P04083|ANXA1_HUMAN"	13.9399788198609	12	0	FALSE	0	"61"	"1"	"Normal"	"62"	"1.61"	"61"
"62"	"sp|P04083|ANXA1_HUMAN"	14.3865598138786	12	0	FALSE	0	"62"	"1"	"Normal"	"63"	"1.62"	"62"
"63"	"sp|P04083|ANXA1_HUMAN"	15.0182294451531	12	0	FALSE	0	"63"	"1"	"Normal"	"64"	"1.63"	"63"
"64"	"sp|P04083|ANXA1_HUMAN"	15.3225194679789	12	0	FALSE	0	"64"	"1"	"Normal"	"65"	"1.64"	"64"
"65"	"sp|P04083|ANXA1_HUMAN"	14.1294002934982	12	0	FALSE	0	"65"	"1"	"Normal"	"66"	"1.65"	"65"
"66"	"sp|P04083|ANXA1_HUMAN"	15.0854119894449	12	0	FALSE	0	"66"	"1"	"Normal"	"67"	"1.66"	"66"
"67"	"sp|P04083|ANXA1_HUMAN"	14.688578549187	12	0	FALSE	0	"67"	"1"	"Normal"	"68"	"1.67"	"67"
"68"	"sp|P04083|ANXA1_HUMAN"	15.9804598257364	12	0	FALSE	0	"68"	"1"	"Normal"	"69"	"1.68"	"68"
"69"	"sp|P04083|ANXA1_HUMAN"	16.7636059025925	12	0	FALSE	0	"69"	"1"	"Normal"	"70"	"1.69"	"69"
"70"	"sp|P04083|ANXA1_HUMAN"	15.128104576037	12	0	FALSE	0	"70"	"1"	"Normal"	"71"	"1.70"	"70"
"71"	"sp|P04083|ANXA1_HUMAN"	15.1127528961728	12	0	FALSE	0	"71"	"1"	"Normal"	"72"	"1.71"	"71"
"72"	"sp|P04083|ANXA1_HUMAN"	14.702992053834	12	0	FALSE	0	"72"	"1"	"Normal"	"73"	"1.72"	"72"
"73"	"sp|P04083|ANXA1_HUMAN"	16.2778959794845	12	0	FALSE	0	"73"	"1"	"Normal"	"74"	"1.73"	"73"
"74"	"sp|P04083|ANXA1_HUMAN"	15.0495412154884	12	0	FALSE	0	"74"	"1"	"Normal"	"75"	"1.74"	"74"
"75"	"sp|P04083|ANXA1_HUMAN"	16.8982318997483	12	0	FALSE	0	"75"	"1"	"Normal"	"76"	"1.75"	"75"
"76"	"sp|P04083|ANXA1_HUMAN"	15.1019073313517	12	0	FALSE	0	"76"	"1"	"Normal"	"77"	"1.76"	"76"
"77"	"sp|P04083|ANXA1_HUMAN"	15.1644828038955	12	0	FALSE	0	"77"	"1"	"Normal"	"78"	"1.77"	"77"
"78"	"sp|P04083|ANXA1_HUMAN"	16.072608883136	12	0	FALSE	0	"78"	"1"	"Normal"	"79"	"1.78"	"78"
"79"	"sp|P04083|ANXA1_HUMAN"	15.9608339766439	12	0	FALSE	0	"79"	"1"	"Normal"	"80"	"1.79"	"79"
"80"	"sp|P04083|ANXA1_HUMAN"	14.2573393936318	12	0	FALSE	0	"80"	"1"	"Normal"	"81"	"1.80"	"80"
"81"	"sp|P04083|ANXA1_HUMAN"	15.3034814881837	12	0	FALSE	0	"81"	"1"	"Normal"	"82"	"1.81"	"81"
"82"	"sp|P04083|ANXA1_HUMAN"	16.6661178241483	12	0	FALSE	0	"82"	"2"	"Tumor"	"1"	"2.1"	"1"
"83"	"sp|P04083|ANXA1_HUMAN"	17.0322119676445	12	0	FALSE	0	"83"	"2"	"Tumor"	"2"	"2.2"	"2"
"84"	"sp|P04083|ANXA1_HUMAN"	14.1340420709709	12	0	FALSE	0	"84"	"2"	"Tumor"	"3"	"2.3"	"3"
"85"	"sp|P04083|ANXA1_HUMAN"	16.0736472684908	12	0	FALSE	0	"85"	"2"	"Tumor"	"4"	"2.4"	"4"
"86"	"sp|P04083|ANXA1_HUMAN"	16.4489948359201	12	0	FALSE	0	"86"	"2"	"Tumor"	"5"	"2.5"	"5"
"87"	"sp|P04083|ANXA1_HUMAN"	15.4468212330469	12	0	FALSE	0	"87"	"2"	"Tumor"	"6"	"2.6"	"6"
"88"	"sp|P04083|ANXA1_HUMAN"	16.3998208437	12	0	FALSE	0	"88"	"2"	"Tumor"	"7"	"2.7"	"7"
"89"	"sp|P04083|ANXA1_HUMAN"	16.656189714013	12	0	FALSE	0	"89"	"2"	"Tumor"	"8"	"2.8"	"8"
"90"	"sp|P04083|ANXA1_HUMAN"	16.8690198849954	12	0	FALSE	0	"90"	"2"	"Tumor"	"9"	"2.9"	"9"
"91"	"sp|P04083|ANXA1_HUMAN"	16.0522545447489	12	0	FALSE	0	"91"	"2"	"Tumor"	"10"	"2.10"	"10"
"92"	"sp|P04083|ANXA1_HUMAN"	17.8761523317746	12	0	FALSE	0	"92"	"2"	"Tumor"	"11"	"2.11"	"11"
"93"	"sp|P04083|ANXA1_HUMAN"	17.4753036306254	12	0	FALSE	0	"93"	"2"	"Tumor"	"12"	"2.12"	"12"
"94"	"sp|P04083|ANXA1_HUMAN"	17.1107261429073	12	0	FALSE	0	"94"	"2"	"Tumor"	"13"	"2.13"	"13"
"95"	"sp|P04083|ANXA1_HUMAN"	15.757306013943	12	0	FALSE	0	"95"	"2"	"Tumor"	"14"	"2.14"	"14"
"96"	"sp|P04083|ANXA1_HUMAN"	17.1959451091801	12	0	FALSE	0	"96"	"2"	"Tumor"	"15"	"2.15"	"15"
"97"	"sp|P04083|ANXA1_HUMAN"	15.6778123155922	12	0	FALSE	0	"97"	"2"	"Tumor"	"16"	"2.16"	"16"
"98"	"sp|P04083|ANXA1_HUMAN"	17.0234849766009	12	0	FALSE	0	"98"	"2"	"Tumor"	"17"	"2.17"	"17"
"99"	"sp|P04083|ANXA1_HUMAN"	15.6002526942442	12	0	FALSE	0	"99"	"2"	"Tumor"	"18"	"2.18"	"18"
"100"	"sp|P04083|ANXA1_HUMAN"	16.239583347283	12	0	FALSE	0	"100"	"2"	"Tumor"	"19"	"2.19"	"19"
"101"	"sp|P04083|ANXA1_HUMAN"	15.8762510107793	12	0	FALSE	0	"101"	"2"	"Tumor"	"20"	"2.20"	"20"
"102"	"sp|P04083|ANXA1_HUMAN"	17.1215642942752	12	0	FALSE	0	"102"	"2"	"Tumor"	"21"	"2.21"	"21"
"103"	"sp|P04083|ANXA1_HUMAN"	15.9782275909613	12	0	FALSE	0	"103"	"2"	"Tumor"	"22"	"2.22"	"22"
"104"	"sp|P04083|ANXA1_HUMAN"	15.2892478543811	12	0	FALSE	0	"104"	"2"	"Tumor"	"23"	"2.23"	"23"
"105"	"sp|P04083|ANXA1_HUMAN"	16.5067652077979	12	0	FALSE	0	"105"	"2"	"Tumor"	"24"	"2.24"	"24"
"106"	"sp|P04083|ANXA1_HUMAN"	14.3729315213216	12	0	FALSE	0	"106"	"2"	"Tumor"	"25"	"2.25"	"25"
"107"	"sp|P04083|ANXA1_HUMAN"	15.3170495439452	12	0	FALSE	0	"107"	"2"	"Tumor"	"26"	"2.26"	"26"
"108"	"sp|P04083|ANXA1_HUMAN"	14.8346712303522	12	0	FALSE	0	"108"	"2"	"Tumor"	"27"	"2.27"	"27"
"109"	"sp|P04083|ANXA1_HUMAN"	17.0373951251618	12	0	FALSE	0	"109"	"2"	"Tumor"	"28"	"2.28"	"28"
"110"	"sp|P04083|ANXA1_HUMAN"	16.5465059241134	12	0	FALSE	0	"110"	"2"	"Tumor"	"29"	"2.29"	"29"
"111"	"sp|P04083|ANXA1_HUMAN"	15.9945991488076	12	0	FALSE	0	"111"	"2"	"Tumor"	"30"	"2.30"	"30"
"112"	"sp|P04083|ANXA1_HUMAN"	15.2943358607729	12	0	FALSE	0	"112"	"2"	"Tumor"	"31"	"2.31"	"31"
"113"	"sp|P04083|ANXA1_HUMAN"	14.4743956269286	12	0	FALSE	0	"113"	"2"	"Tumor"	"32"	"2.32"	"32"
"114"	"sp|P04083|ANXA1_HUMAN"	16.912133036779	12	0	FALSE	0	"114"	"2"	"Tumor"	"33"	"2.33"	"33"
"115"	"sp|P04083|ANXA1_HUMAN"	16.9276940748722	12	0	FALSE	0	"115"	"2"	"Tumor"	"34"	"2.34"	"34"
"116"	"sp|P04083|ANXA1_HUMAN"	16.9987734957465	12	0	FALSE	0	"116"	"2"	"Tumor"	"35"	"2.35"	"35"
"117"	"sp|P04083|ANXA1_HUMAN"	16.682616537164	12	0	FALSE	0	"117"	"2"	"Tumor"	"37"	"2.36"	"36"
"118"	"sp|P04083|ANXA1_HUMAN"	15.5019100779629	12	0	FALSE	0	"118"	"2"	"Tumor"	"38"	"2.37"	"37"
"119"	"sp|P04083|ANXA1_HUMAN"	17.160841482262	12	0	FALSE	0	"119"	"2"	"Tumor"	"39"	"2.38"	"38"
"120"	"sp|P04083|ANXA1_HUMAN"	16.0318038816605	12	0	FALSE	0	"120"	"2"	"Tumor"	"40"	"2.39"	"39"
"121"	"sp|P04083|ANXA1_HUMAN"	16.5957924083269	12	0	FALSE	0	"121"	"2"	"Tumor"	"41"	"2.40"	"40"
"122"	"sp|P04083|ANXA1_HUMAN"	16.4733578995267	12	0	FALSE	0	"122"	"2"	"Tumor"	"42"	"2.41"	"41"
"123"	"sp|P04083|ANXA1_HUMAN"	15.865355494115	12	0	FALSE	0	"123"	"2"	"Tumor"	"43"	"2.42"	"42"
"124"	"sp|P04083|ANXA1_HUMAN"	18.2068983189683	12	0	FALSE	0	"124"	"2"	"Tumor"	"44"	"2.43"	"43"
"125"	"sp|P04083|ANXA1_HUMAN"	16.3840443195073	12	0	FALSE	0	"125"	"2"	"Tumor"	"45"	"2.44"	"44"
"126"	"sp|P04083|ANXA1_HUMAN"	16.8339505286779	12	0	FALSE	0	"126"	"2"	"Tumor"	"46"	"2.45"	"45"
"127"	"sp|P04083|ANXA1_HUMAN"	17.235026487156	12	0	FALSE	0	"127"	"2"	"Tumor"	"47"	"2.46"	"46"
"128"	"sp|P04083|ANXA1_HUMAN"	18.3896224582406	12	0	FALSE	0	"128"	"2"	"Tumor"	"48"	"2.47"	"47"
"129"	"sp|P04083|ANXA1_HUMAN"	15.29115707026	12	0	FALSE	0	"129"	"2"	"Tumor"	"49"	"2.48"	"48"
"130"	"sp|P04083|ANXA1_HUMAN"	17.2521110196094	12	0	FALSE	0	"130"	"2"	"Tumor"	"50"	"2.49"	"49"
"131"	"sp|P04083|ANXA1_HUMAN"	16.2117043387636	12	0	FALSE	0	"131"	"2"	"Tumor"	"51"	"2.50"	"50"
"132"	"sp|P04083|ANXA1_HUMAN"	16.5511276704326	12	0	FALSE	0	"132"	"2"	"Tumor"	"52"	"2.51"	"51"
"133"	"sp|P04083|ANXA1_HUMAN"	12.1126065928853	12	0	FALSE	0	"133"	"2"	"Tumor"	"53"	"2.52"	"52"
"134"	"sp|P04083|ANXA1_HUMAN"	16.8240494205336	12	0	FALSE	0	"134"	"2"	"Tumor"	"54"	"2.53"	"53"
"135"	"sp|P04083|ANXA1_HUMAN"	15.633108003796	12	0	FALSE	0	"135"	"2"	"Tumor"	"55"	"2.54"	"54"
"136"	"sp|P04083|ANXA1_HUMAN"	16.7529685790217	12	0	FALSE	0	"136"	"2"	"Tumor"	"56"	"2.55"	"55"
"137"	"sp|P04083|ANXA1_HUMAN"	17.0423472671094	12	0	FALSE	0	"137"	"2"	"Tumor"	"57"	"2.56"	"56"
"138"	"sp|P04083|ANXA1_HUMAN"	17.1234383768749	12	0	FALSE	0	"138"	"2"	"Tumor"	"58"	"2.57"	"57"
"139"	"sp|P04083|ANXA1_HUMAN"	16.6862185515665	12	0	FALSE	0	"139"	"2"	"Tumor"	"59"	"2.58"	"58"
"140"	"sp|P04083|ANXA1_HUMAN"	18.0420977851136	12	0	FALSE	0	"140"	"2"	"Tumor"	"60"	"2.59"	"59"
"141"	"sp|P04083|ANXA1_HUMAN"	16.663008175662	12	0	FALSE	0	"141"	"2"	"Tumor"	"61"	"2.60"	"60"
"142"	"sp|P04083|ANXA1_HUMAN"	16.3977909891671	12	0	FALSE	0	"142"	"2"	"Tumor"	"62"	"2.61"	"61"
"143"	"sp|P04083|ANXA1_HUMAN"	14.5787660928118	12	0	FALSE	0	"143"	"2"	"Tumor"	"63"	"2.62"	"62"
"144"	"sp|P04083|ANXA1_HUMAN"	15.9624947252861	12	0	FALSE	0	"144"	"2"	"Tumor"	"64"	"2.63"	"63"
"145"	"sp|P04083|ANXA1_HUMAN"	16.3100827973237	12	0	FALSE	0	"145"	"2"	"Tumor"	"65"	"2.64"	"64"
"146"	"sp|P04083|ANXA1_HUMAN"	16.4549890320271	12	0	FALSE	0	"146"	"2"	"Tumor"	"66"	"2.65"	"65"
"147"	"sp|P04083|ANXA1_HUMAN"	15.8602544133531	12	0	FALSE	0	"147"	"2"	"Tumor"	"67"	"2.66"	"66"
"148"	"sp|P04083|ANXA1_HUMAN"	16.8440582646467	12	0	FALSE	0	"148"	"2"	"Tumor"	"68"	"2.67"	"67"
"149"	"sp|P04083|ANXA1_HUMAN"	15.9715648195797	12	0	FALSE	0	"149"	"2"	"Tumor"	"69"	"2.68"	"68"
"150"	"sp|P04083|ANXA1_HUMAN"	17.0720944195338	12	0	FALSE	0	"150"	"2"	"Tumor"	"70"	"2.69"	"69"
"151"	"sp|P04083|ANXA1_HUMAN"	16.5147514671994	12	0	FALSE	0	"151"	"2"	"Tumor"	"71"	"2.70"	"70"
"152"	"sp|P04083|ANXA1_HUMAN"	15.8695714213286	12	0	FALSE	0	"152"	"2"	"Tumor"	"72"	"2.71"	"71"
"153"	"sp|P04083|ANXA1_HUMAN"	15.6847120786166	12	0	FALSE	0	"153"	"2"	"Tumor"	"73"	"2.72"	"72"
"154"	"sp|P04083|ANXA1_HUMAN"	16.011210947442	12	0	FALSE	0	"154"	"2"	"Tumor"	"74"	"2.73"	"73"
"155"	"sp|P04083|ANXA1_HUMAN"	16.7027742953054	12	0	FALSE	0	"155"	"2"	"Tumor"	"75"	"2.74"	"74"
"156"	"sp|P04083|ANXA1_HUMAN"	16.5939701610327	12	0	FALSE	0	"156"	"2"	"Tumor"	"76"	"2.75"	"75"
"157"	"sp|P04083|ANXA1_HUMAN"	16.3970092048221	12	0	FALSE	0	"157"	"2"	"Tumor"	"77"	"2.76"	"76"
"158"	"sp|P04083|ANXA1_HUMAN"	16.8469077706678	12	0	FALSE	0	"158"	"2"	"Tumor"	"78"	"2.77"	"77"
"159"	"sp|P04083|ANXA1_HUMAN"	18.0634777748485	12	0	FALSE	0	"159"	"2"	"Tumor"	"79"	"2.78"	"78"
"160"	"sp|P04083|ANXA1_HUMAN"	17.3829077345977	12	0	FALSE	0	"160"	"2"	"Tumor"	"80"	"2.79"	"79"
"161"	"sp|P04083|ANXA1_HUMAN"	17.4448527169702	12	0	FALSE	0	"161"	"2"	"Tumor"	"81"	"2.80"	"80"
"162"	"sp|P04083|ANXA1_HUMAN"	16.073209695811	12	0	FALSE	0	"162"	"2"	"Tumor"	"82"	"2.81"	"81"
"1"	"sp|P04440|DPB1_HUMAN"	13.0235267454129	6	0	FALSE	0	"1"	"1"	"Normal"	"1"	"1.1"	"1"
"2"	"sp|P04440|DPB1_HUMAN"	14.6308389237039	6	0	FALSE	0	"2"	"1"	"Normal"	"2"	"1.2"	"2"
"3"	"sp|P04440|DPB1_HUMAN"	15.6515725553936	6	0	FALSE	0	"3"	"1"	"Normal"	"3"	"1.3"	"3"
"4"	"sp|P04440|DPB1_HUMAN"	15.3197878845659	6	0	FALSE	0	"4"	"1"	"Normal"	"4"	"1.4"	"4"
"5"	"sp|P04440|DPB1_HUMAN"	15.3734034678398	6	0	FALSE	0	"5"	"1"	"Normal"	"5"	"1.5"	"5"
"6"	"sp|P04440|DPB1_HUMAN"	15.8805942157492	6	0	FALSE	0	"6"	"1"	"Normal"	"6"	"1.6"	"6"
"7"	"sp|P04440|DPB1_HUMAN"	16.5882516048865	6	0	FALSE	0	"7"	"1"	"Normal"	"7"	"1.7"	"7"
"8"	"sp|P04440|DPB1_HUMAN"	14.5770371863908	6	0	FALSE	0	"8"	"1"	"Normal"	"8"	"1.8"	"8"
"9"	"sp|P04440|DPB1_HUMAN"	13.8904762486719	6	0	FALSE	0	"9"	"1"	"Normal"	"9"	"1.9"	"9"
"10"	"sp|P04440|DPB1_HUMAN"	16.7775736528056	6	0	FALSE	0	"10"	"1"	"Normal"	"10"	"1.10"	"10"
"11"	"sp|P04440|DPB1_HUMAN"	15.4900343634046	6	0	FALSE	0	"11"	"1"	"Normal"	"11"	"1.11"	"11"
"12"	"sp|P04440|DPB1_HUMAN"	14.8081161516414	6	0	FALSE	0	"12"	"1"	"Normal"	"12"	"1.12"	"12"
"13"	"sp|P04440|DPB1_HUMAN"	16.0449180367022	6	0	FALSE	0	"13"	"1"	"Normal"	"13"	"1.13"	"13"
"14"	"sp|P04440|DPB1_HUMAN"	15.8957529699683	6	0	FALSE	0	"14"	"1"	"Normal"	"14"	"1.14"	"14"
"15"	"sp|P04440|DPB1_HUMAN"	14.9951139117562	6	0	FALSE	0	"15"	"1"	"Normal"	"15"	"1.15"	"15"
"16"	"sp|P04440|DPB1_HUMAN"	14.0660390086125	6	0	FALSE	0	"16"	"1"	"Normal"	"16"	"1.16"	"16"
"17"	"sp|P04440|DPB1_HUMAN"	16.3377712665528	6	0	FALSE	0	"17"	"1"	"Normal"	"17"	"1.17"	"17"
"18"	"sp|P04440|DPB1_HUMAN"	15.296204501953	6	0	FALSE	0	"18"	"1"	"Normal"	"18"	"1.18"	"18"
"19"	"sp|P04440|DPB1_HUMAN"	13.6952746139781	6	0	FALSE	0	"19"	"1"	"Normal"	"19"	"1.19"	"19"
